track_id,track_name,track_artist,acousticness,preview_url
18lkWhwmY0fVVv40eCxohv,Hatchback,Cochise,0.0215,https://p.scdn.co/mp3-preview/ae0fe1e36c6c03b7abc8611c0b76dabdfc79d3f3?cid=49789426e6c04428a2befbd3c2d79b02
1yigUXPUSNuGHR3ur2r9zn,BENZ | I Know,Kelvyn Colt,0.0925,https://p.scdn.co/mp3-preview/e854e6fc721070df437ba8454d6dd1c6be033ee0?cid=49789426e6c04428a2befbd3c2d79b02
54FJWt8YIA1IHjmUxuDxwi,21C/Delta,Jack Harlow,0.0132,https://p.scdn.co/mp3-preview/de5e1b75094fa08d39088249848a7451fd39246d?cid=49789426e6c04428a2befbd3c2d79b02
11SsZjc73w58L5y0csv67t,West Orlando Flow,Caleb Gordon,0.0575,https://p.scdn.co/mp3-preview/321cb6cba81e0b00c86930b0a841f1358c02ab87?cid=49789426e6c04428a2befbd3c2d79b02
1CQgNWkAtPVGE9L7gbx4pN,COUNT ON ME,BROCKHAMPTON,0.041,https://p.scdn.co/mp3-preview/ed4645d2100e1b126ae2447240c25b9498ebcb27?cid=49789426e6c04428a2befbd3c2d79b02
1vNn7rVQT6UtEW1NGH53fT,All Night Longer,Sammy Adams,0.000652,https://p.scdn.co/mp3-preview/54e7f0891cdc8ad37935270461d6d06a3f84da7f?cid=49789426e6c04428a2befbd3c2d79b02
0RlsFYqkOzlg4ZxVQs9YJA,Lay Wit Ya (feat. Duke Deuce),Isaiah Rashad,0.0332,https://p.scdn.co/mp3-preview/5501de094538777938484178b02edf1c3afeb357?cid=49789426e6c04428a2befbd3c2d79b02
4nyRXQQkM69kmaxiyCKMCr,Attachments (feat. Coi Leray),Pressa,0.065,https://p.scdn.co/mp3-preview/a20cd74252819e029ac5a81cb6c4e5779d398fbc?cid=49789426e6c04428a2befbd3c2d79b02
34S4m6c5KQkPBl7Am9uQQa,Man Down (feat. Chris Brown),YBN Nahmir,0.0138,https://p.scdn.co/mp3-preview/0fd3a0add9ae00a4dfa9e4195b4da1db8043ad86?cid=49789426e6c04428a2befbd3c2d79b02
0IakguBBeTUsAILmugkEam,You Right,Doja Cat,0.0164,https://p.scdn.co/mp3-preview/6f9e50e5f716c7e2441d4e0262304656c5b108fa?cid=49789426e6c04428a2befbd3c2d79b02
5yjcHfRu0LWD9XpvWabQGj,No Surprise (feat. Don Toliver & Bslime),Young Stoner Life,0.0763,https://p.scdn.co/mp3-preview/d59d779b4e021cfbdc41fc6657a3df5e7c6ae351?cid=49789426e6c04428a2befbd3c2d79b02
2Lw5B2B1KsssGf5NbjDeyj,Z Look Jamaican,Kodak Black,0.0381,https://p.scdn.co/mp3-preview/422cfd29e543c7a3b889767bb11f5976edd02f96?cid=49789426e6c04428a2befbd3c2d79b02
5faz5WYRJdRDiCa42DSgHR,Route 66 (feat. EST Gee),Jack Harlow,0.038,https://p.scdn.co/mp3-preview/63a080ba946c419ab608865f7e90556ab8bc5201?cid=49789426e6c04428a2befbd3c2d79b02
48WidxP9CqyYtk97pwGZ3c,Wasting Time ( feat. Drake & The Neptunes ),Brent Faiyaz,0.0669,https://p.scdn.co/mp3-preview/0f376aa711cfcb412af68450076cfdcb3519946b?cid=49789426e6c04428a2befbd3c2d79b02
2OPxM2L3KtuehqY24vTMGs,Heart Mind,Kodak Black,0.0274,https://p.scdn.co/mp3-preview/17b759bac7968c08989a4ca85b50c2eb327eecf3?cid=49789426e6c04428a2befbd3c2d79b02
1AEYT6VxrxXPMoQUxsY0E4,Headstrong,Trapt,0.000172,https://p.scdn.co/mp3-preview/c4e0342c41777808ed63d0eed5576b6e34176ab9?cid=49789426e6c04428a2befbd3c2d79b02
3E5R61s1v3K6Us4QXKXE5r,You Can't Stop Me,Andy Mineo,0.046,https://p.scdn.co/mp3-preview/fef9680419a4f13449cef5d1541a04960fba24e3?cid=49789426e6c04428a2befbd3c2d79b02
0XHyNndHIiLADEPrUHpia8,Shining (feat. 42 Dugg),LBS Kee'vin,0.0153,https://p.scdn.co/mp3-preview/5b4d251d3416dc4e2fc4c0571e31c65ba2eb3c82?cid=49789426e6c04428a2befbd3c2d79b02
51gbF0SxTmxgAguiWWUXPu,Jump (feat. Gizzle),Lupe Fiasco,0.0418,https://p.scdn.co/mp3-preview/51966bc3871a9184ce15bbe89e7c1b9b4f47a336?cid=49789426e6c04428a2befbd3c2d79b02
31RYcUDhkqkH1W2xxnzBjY,Forbes,G-Eazy,0.0223,https://p.scdn.co/mp3-preview/1760693b9e5f036e274ea60e5591b1660922ab99?cid=49789426e6c04428a2befbd3c2d79b02
25rc1PFgPvtV6GFSloyOI0,New Level (feat. Future),A$AP Ferg,0.0344,https://p.scdn.co/mp3-preview/bdab1030a1a97a1349492d920e5ea64f26662a4a?cid=49789426e6c04428a2befbd3c2d79b02
6HMHgBHdLBQ0QYIaOp2gse,I Don't Get Tired (#IDGT) (feat. August Alsina),Kevin Gates,0.0524,https://p.scdn.co/mp3-preview/58e1ee9f31a1a1d405aad5503d5d74e508f8aea8?cid=49789426e6c04428a2befbd3c2d79b02
1j6kDJttn6wbVyMaM42Nxm,Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky,0.0123,https://p.scdn.co/mp3-preview/246ee8e467fba5701f3b15a81a69194079b41f2a?cid=49789426e6c04428a2befbd3c2d79b02
2rzBvHM9h36Tpdj7Jdajka,Wild for the Night (feat. Skrillex & Birdy Nam Nam),A$AP Rocky,0.0481,https://p.scdn.co/mp3-preview/7faa94e32703114132b53a9bc7c7a09729ad4a5d?cid=49789426e6c04428a2befbd3c2d79b02
10I3CmmwT0BkOVhduDy53o,Really Really,Kevin Gates,0.00427,https://p.scdn.co/mp3-preview/5df72a13347062ea9e32c89e743136ee4ccf3de6?cid=49789426e6c04428a2befbd3c2d79b02
49zD0wr2S3d0lZPib0K4e1,F*ck Up Some Commas,Future,0.0698,https://p.scdn.co/mp3-preview/63e5b7f09aafde7635576aba7b1d3dac65d805a1?cid=49789426e6c04428a2befbd3c2d79b02
7sjwaBQ6M3aVigYfBjm1sL,Ima Boss (feat. Rick Ross),Meek Mill,0.0415,https://p.scdn.co/mp3-preview/7b0a233e908d676945aa00e8beffaaab52576edd?cid=49789426e6c04428a2befbd3c2d79b02
37EDnGj3yFe5Hs4Zk3s3YF,Monster,Meek Mill,0.0103,https://p.scdn.co/mp3-preview/9bfbf3a35c538837f42899a7bca2d5c1ad4f7523?cid=49789426e6c04428a2befbd3c2d79b02
5nN8BwAQDJDguq7Dpd3JQQ,Where Ya At (feat. Drake),Future,0.0933,https://p.scdn.co/mp3-preview/0e609411c35a5e6ac4e883a9e3ef6f9f1454a53a?cid=49789426e6c04428a2befbd3c2d79b02
1rZah1UGXvgiQCqLVlq4hS,King of Everything,Wiz Khalifa,0.0294,https://p.scdn.co/mp3-preview/7a3927853bfd93691a113800d2c75117dfc69a0f?cid=49789426e6c04428a2befbd3c2d79b02
1wHZx0LgzFHyeIZkUydNXq,Antidote,Travis Scott,0.00767,https://p.scdn.co/mp3-preview/acd5af9c79ae22c4a0ff7bd185193d9c6ef6cae2?cid=49789426e6c04428a2befbd3c2d79b02
3tZlxGCaynTIKK83TF4uPB,Old English,Salva,0.0445,https://p.scdn.co/mp3-preview/6d15844d11c8efebc795ad9b9239ac5c60b39020?cid=49789426e6c04428a2befbd3c2d79b02
1x6Zk7hoTIlSOFNZnyxjZD,Upper Echelon (feat. T.I. & 2 Chainz),Travis Scott,0.0448,https://p.scdn.co/mp3-preview/9cb8a36a60c65b2fe404446ddcea952dd0819a31?cid=49789426e6c04428a2befbd3c2d79b02
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,0.00076,https://p.scdn.co/mp3-preview/efb065069d22384206b0fc703c6f99734d33411d?cid=49789426e6c04428a2befbd3c2d79b02
17AS0y6FnHdYImAPUydAJg,Jump Out the Face (feat. Future),Meek Mill,0.0411,https://p.scdn.co/mp3-preview/93f5638c2a233b422824fb2387423b05e1635dc3?cid=49789426e6c04428a2befbd3c2d79b02
29UgEHyxg63NDzckA3hLk5,Lockjaw (feat. Kodak Black),French Montana,0.0411,https://p.scdn.co/mp3-preview/454fc6f63598c92c5617178f4aca2198af67d9e3?cid=49789426e6c04428a2befbd3c2d79b02
252gJUec2oDsGBPcxZs4nX,Walked In,Bankroll Fresh,0.0361,https://p.scdn.co/mp3-preview/d460ffe5a7f653211e08a03314b886200955b0e7?cid=49789426e6c04428a2befbd3c2d79b02
0XzyXP0E9jsoOwu5Rd7hTV,Sleepless,Flume,0.0335,https://p.scdn.co/mp3-preview/8f74c3c56e03704d63d674174de0aa96c5699de2?cid=49789426e6c04428a2befbd3c2d79b02
4fV6yeuoBSoW69WIPv25TN,Top 5 (feat. Playboi Carti),Kap G,0.0665,https://p.scdn.co/mp3-preview/6d2c354396cb583b3a38ba27718ce0b0a49d0103?cid=49789426e6c04428a2befbd3c2d79b02
3McTpsUQfEDrlNd2ikro2E,All the Smoke (feat. Gunna & Wiz Khalifa),Tyla Yaweh,0.0321,https://p.scdn.co/mp3-preview/717ea0d5b1c0b6e8b55712e57d5a5eb8a37c84ad?cid=49789426e6c04428a2befbd3c2d79b02
0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,Gorillaz,1.51e-05,https://p.scdn.co/mp3-preview/75a403bfee0fea05ed437b8e84ce4e8cbb8d5b62?cid=49789426e6c04428a2befbd3c2d79b02
169mBDYNy6SFx2gb28pG1e,Remember,Mac Miller,0.0755,https://p.scdn.co/mp3-preview/8d8047207daf1ecb54d27100c54c00179a3d3052?cid=49789426e6c04428a2befbd3c2d79b02
4MQIDIQjNWkUvpXe5Je7TO,APOLOGIZE,Baby Keem,0.0101,https://p.scdn.co/mp3-preview/3974b7a7d9c3a87688bea44dad746d5c63e00181?cid=49789426e6c04428a2befbd3c2d79b02
1Scp8ar1dnJOaSVEMIiB80,2 Lil Shorty,Don Toliver,0.0797,https://p.scdn.co/mp3-preview/64ee02850cee1451c7ebab083e0e66733f870f18?cid=49789426e6c04428a2befbd3c2d79b02
4SWWe2OYC4mqf40Gc2RSdl,Down Below,Roddy Ricch,0.036,https://p.scdn.co/mp3-preview/15a23e2437ea5d9a21f5a85a98b7ee4b694ef1b1?cid=49789426e6c04428a2befbd3c2d79b02
0fFWxRZGKR7HDW2xBMOZgW,5 Thousand Singles,SAINt JHN,0.0687,https://p.scdn.co/mp3-preview/cd06f0f77622b75e9c5d98eda0a34427d23e9296?cid=49789426e6c04428a2befbd3c2d79b02
2XeMW0BNHdAbXVRZ3C1D09,YES! (feat. Rich The Kid & K CAMP),KYLE,0.0318,https://p.scdn.co/mp3-preview/b03e529f0ec0465b2f3e21bf21ab3164a324ee73?cid=49789426e6c04428a2befbd3c2d79b02
3SEd8nPd8MpGwk6ZZ8tk2j,Mamacita (feat. Rich Homie Quan & Young Thug),Travis Scott,0.0146,https://p.scdn.co/mp3-preview/e3a954e55d60f969fd099d7657193474761a4276?cid=49789426e6c04428a2befbd3c2d79b02
64PiOjYeHRjU5NNjXBGvdn,Pop Star,Lil Skies,0.0374,https://p.scdn.co/mp3-preview/8ab4850e49554f5ba6a5940e587fa17d6916ce13?cid=49789426e6c04428a2befbd3c2d79b02
0Rx0DJI556Ix5gBny6EWmn,Paradise,Bazzi,0.0828,https://p.scdn.co/mp3-preview/406eabab4c68a42317bbc0b0bdb85900befe341c?cid=49789426e6c04428a2befbd3c2d79b02
4IO8X9W69dIQe0EC5ALXhq,Immortal,21 Savage,0.00813,https://p.scdn.co/mp3-preview/3f304ff1c99f8c0ba763e7ac66f7c205fc5fb474?cid=49789426e6c04428a2befbd3c2d79b02
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,0.0462,https://p.scdn.co/mp3-preview/d01bb6b4b9952d95d2609632474cda8e632e044d?cid=49789426e6c04428a2befbd3c2d79b02
3s6ltUrI93LBKU8taezsLn,Magic in the Air (feat. Ahmed Chawki),Magic System,0.091,https://p.scdn.co/mp3-preview/b09d14ab3d25bc6a56243062fc90a26015ae1594?cid=49789426e6c04428a2befbd3c2d79b02
5lXY6PTuWXOludKy4zDQwM,On My Mind,Diplo,0.00165,https://p.scdn.co/mp3-preview/83708cc98d051cb15afb8874db12ce349f0ca27b?cid=49789426e6c04428a2befbd3c2d79b02
5MD2QLnFM2ChpKAh33z0zr,Hercules,Young Thug,0.0324,https://p.scdn.co/mp3-preview/96c4fa7a13daf9ad4db3bf8cb23dff31618546d3?cid=49789426e6c04428a2befbd3c2d79b02
5W3cjX2J3tjhG8zb6u0qHn,"Harder, Better, Faster, Stronger",Daft Punk,0.0427,https://p.scdn.co/mp3-preview/18372aae97b8d78de63f3fa200cc36a6eef5e98e?cid=49789426e6c04428a2befbd3c2d79b02
7HdNB8nvJOBwHa8hIkzvxp,"If I'm Lyin', I'm Flyin'",Kodak Black,0.0996,https://p.scdn.co/mp3-preview/db5916bbf397552ffb597e4a2eb9a72f12e0da94?cid=49789426e6c04428a2befbd3c2d79b02
691df0fYjhhszUgQH3FGvP,94 Bentley,SAINt JHN,0.0792,https://p.scdn.co/mp3-preview/49d3a918151094ddb1a12599ef5672ba9efbdd36?cid=49789426e6c04428a2befbd3c2d79b02
3aEDTqPcVXDiuKXaedAZgx,AWKWARD CAR DRIVE,Germ,0.0134,https://p.scdn.co/mp3-preview/29642ff776e230891c4136583d57b297ee88ca4f?cid=49789426e6c04428a2befbd3c2d79b02
28FOofHvKgLp5bng45jzVY,Hilo,graves,0.0771,https://p.scdn.co/mp3-preview/025a2f49264539147db73dadb30fbf2000881aab?cid=49789426e6c04428a2befbd3c2d79b02
1aMokXl3uKDvCh4BBcjFOA,Lil Top,YoungBoy Never Broke Again,0.0556,https://p.scdn.co/mp3-preview/e2837c20deff0cdd6579c91bdc40cca5abeb1001?cid=49789426e6c04428a2befbd3c2d79b02
0Tcw8w9pvPrZoORgxsNASW,Over Your Head,Future,0.00198,https://p.scdn.co/mp3-preview/fda87ffa76a7a9215373c51a1beb24535759d169?cid=49789426e6c04428a2befbd3c2d79b02
2qU9ro2FCa4WjFqTg1JFJP,Days Like This (feat. Khalid),GoldLink,0.0725,https://p.scdn.co/mp3-preview/9393fb2d4fbadc99b1db57fc07649b0b0f5e1125?cid=49789426e6c04428a2befbd3c2d79b02
6XAA7T9VHcqKQSzjmXAJ8o,That's All She Wrote,T.I.,0.0328,https://p.scdn.co/mp3-preview/dc8af26a6ef55f15e6ad46ca6bd508ac650f3ada?cid=49789426e6c04428a2befbd3c2d79b02
2iicKPnvOKfbJZJZtuQnjy,Neighbor (feat. Travis Scott),Juicy J,0.00908,https://p.scdn.co/mp3-preview/06cdb5cffc4dc61c024c9d48949e7b28805e7870?cid=49789426e6c04428a2befbd3c2d79b02
5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,Green Day,0.00552,https://p.scdn.co/mp3-preview/258775e7324ab09be650b91d322d22948ed9df1a?cid=49789426e6c04428a2befbd3c2d79b02
0oYtPsCCZOEq9j6Qzfi40Q,Move On,Wiz Khalifa,0.0744,https://p.scdn.co/mp3-preview/166ab65454ef69910bbb8cc75cc50640121ac84d?cid=49789426e6c04428a2befbd3c2d79b02
7epGknfpAlH1u33S71Ur1o,Lose It,Kane Brown,0.00244,https://p.scdn.co/mp3-preview/d594570557c0dd71f0a7eb63d7d51b6912096118?cid=49789426e6c04428a2befbd3c2d79b02
2G60ShHRZZhqxSKbZTWdOh,I Can't Even Lie (feat. Future & Nicki Minaj),DJ Khaled,0.0269,https://p.scdn.co/mp3-preview/012c4f8e502609be22d78fae9bc54dfa70cb0f82?cid=49789426e6c04428a2befbd3c2d79b02
4OV0sRTFrZLXaZZ1sS9hLn,Sirius,The Alan Parsons Project,0.0647,https://p.scdn.co/mp3-preview/85cd34274e18610abbf954019707ad66d0add421?cid=49789426e6c04428a2befbd3c2d79b02
4TVinarpLQLZ5cWI9paHJv,"Feel It (feat. Rich Homie Quan, Lloyd)",Jacquees,0.0527,https://p.scdn.co/mp3-preview/e6295ecf5b3d766d5f222a87377c394b94605214?cid=49789426e6c04428a2befbd3c2d79b02
4jVBIpuOiMj1crqd8LoCrJ,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,0.00671,https://p.scdn.co/mp3-preview/3d7f1f2cd4ec44cabd409d30a6d2145c61bf122d?cid=49789426e6c04428a2befbd3c2d79b02
7p7BGeakamC7IzCUENw2fr,Swiss,NGHTMRE,0.0788,https://p.scdn.co/mp3-preview/5d676fe1d0230c55462646b9674862e2cbe49ed4?cid=49789426e6c04428a2befbd3c2d79b02
41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),Fifth Harmony,0.063,https://p.scdn.co/mp3-preview/de93c7aed8dff779d1fdba63d1522f2c770980f5?cid=49789426e6c04428a2befbd3c2d79b02
5Y2pr8wjzjO2te4MnxTUa7,Calabria 2008,Enur,0.00833,https://p.scdn.co/mp3-preview/536a26cd90818ef80cd0f2204bbd8e8608485e9b?cid=49789426e6c04428a2befbd3c2d79b02
6fEjYrBuHK64oNZeq2v76j,Can't Feel It,Toby Tranter,0.023,https://p.scdn.co/mp3-preview/28b9e153b460e60fdca656f9888b1125a36602ba?cid=49789426e6c04428a2befbd3c2d79b02
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,0.0384,https://p.scdn.co/mp3-preview/b70bf7449452275b0ecf5714bf069e06f1565b45?cid=49789426e6c04428a2befbd3c2d79b02
7fTX4K5zBClRE0ufDaquJl,Cover It Up,Robert Cristian,0.0284,https://p.scdn.co/mp3-preview/bdad0c035c94ab73f2454f1b85599c941629a045?cid=49789426e6c04428a2befbd3c2d79b02
26Sw3iKfNsX2i0OnKqKXNi,Safety (feat. DJ Snake),GASHI,0.0276,https://p.scdn.co/mp3-preview/b46386491ac08ac1bfcfd05d4133d2ef0ed78b40?cid=49789426e6c04428a2befbd3c2d79b02
3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,0.0317,https://p.scdn.co/mp3-preview/147f604daafe57187f50f6dafa5a052262eedad5?cid=49789426e6c04428a2befbd3c2d79b02
