track_id,track_name,track_artist,danceability,instrumentalness,speechiness,acousticness,energy,valence,tempo,loudness,liveness,key,mode,time_signature,preview_url
5cD0SQXZshc0DLmfVFaT8v,Flex,Piff Marti,0.943,0.0172,0.0407,0.314,0.556,0.941,129.995,-7.117,0.106,2,1,4,https://p.scdn.co/mp3-preview/83dfe861be1ec7104873a1a5df3b2ffcebdd9a36?cid=49789426e6c04428a2befbd3c2d79b02
79NNAu4BprZ1E1ei89Qjdy,Dudley Boyz (feat. Action Bronson),Westside Gunn,0.393,0.0,0.0596,0.398,0.745,0.436,126.889,-3.642,0.261,7,0,5,https://p.scdn.co/mp3-preview/782433b38766e6cb241230b698e312efa8685d43?cid=49789426e6c04428a2befbd3c2d79b02
1n5jPb1ggYPOPDtRCOSAZw,YOTTI,SpliffHappy,0.557,0.0,0.236,0.0609,0.833,0.647,159.216,-5.944,0.237,0,0,4,https://p.scdn.co/mp3-preview/b014ec5eba24f5b0ddb0f9d4cc321d649a072f61?cid=49789426e6c04428a2befbd3c2d79b02
17V3ivDbUpH8diWl4vpfxc,Breathe,SpliffHappy,0.516,0.0,0.45,0.109,0.78,0.476,159.96,-6.003,0.176,8,1,4,https://p.scdn.co/mp3-preview/0970f6330ac104211c0e82e368b5f2417e06eaab?cid=49789426e6c04428a2befbd3c2d79b02
3A4yu3wHxrnAzyD9aUyjhp,Bag,Abhi The Nomad,0.831,0.0,0.223,0.219,0.559,0.846,114.404,-9.395,0.612,10,0,3,https://p.scdn.co/mp3-preview/eb579c75ea85f8ce40395d2b29031056e4e7d2bb?cid=49789426e6c04428a2befbd3c2d79b02
7IBLt4Qarf4JDLxIQDv2O5,D.M.B.,A$AP Rocky,0.727,4.47e-06,0.338,0.542,0.616,0.392,140.014,-8.487,0.482,8,1,4,https://p.scdn.co/mp3-preview/c8a38e167e46e155245d1c15047bba8011dcf82c?cid=49789426e6c04428a2befbd3c2d79b02
3XoMtVDuIbmMQ9UKSShXti,Already,Kodak Black,0.773,0.0,0.181,0.419,0.516,0.472,120.001,-12.366,0.0753,9,0,4,https://p.scdn.co/mp3-preview/b958e757cfa5647a7d1380a9efbbb1f35de846c7?cid=49789426e6c04428a2befbd3c2d79b02
6g6FfeozIEkVUXecpSq16Q,Elon Musk (feat. Gunna),DDG,0.826,0.0,0.0626,0.441,0.583,0.539,140.039,-5.186,0.155,2,0,4,https://p.scdn.co/mp3-preview/27f3d382b68c0f052b5f057d51c67e58809927a5?cid=49789426e6c04428a2befbd3c2d79b02
2Zk9i8ayiwYLZIEJemuhl9,Moment,PaulWetz,0.776,0.366,0.398,0.894,0.342,0.284,122.131,-13.876,0.104,6,0,4,https://p.scdn.co/mp3-preview/0323a497fea3471adad2ba1c038c8dd5202ce3dc?cid=49789426e6c04428a2befbd3c2d79b02
3G3YA88SfXciFgfnyZIjD0,Pending,Woodie Smalls,0.832,0.0,0.181,0.541,0.326,0.209,125.052,-11.068,0.098,1,1,4,https://p.scdn.co/mp3-preview/5bca70514507bef68ad900cfc627ed1adce4c017?cid=49789426e6c04428a2befbd3c2d79b02
6pUBrvKfJL4qmn95mxU7rC,Respect the Game,Meek Mill,0.603,0.0,0.25,0.0871,0.67,0.159,89.842,-4.809,0.326,2,1,4,https://p.scdn.co/mp3-preview/6de08466cabb89bfc2aa12240174434c3fa3ac58?cid=49789426e6c04428a2befbd3c2d79b02
5TlAXiBCBwiQnIZUAA4Jkg,Professional Rapper (feat. Snoop Dogg),Lil Dicky,0.684,0.0,0.362,0.432,0.621,0.537,128.882,-8.442,0.607,11,0,3,https://p.scdn.co/mp3-preview/0107251788284d4697c6e4be67c9891bbbd84d53?cid=49789426e6c04428a2befbd3c2d79b02
7fYRg3CEbk6rNCuzNzMT06,Potion (with Dua Lipa & Young Thug),Calvin Harris,0.824,4.11e-05,0.0473,0.158,0.697,0.757,99.988,-4.869,0.077,11,0,4,https://p.scdn.co/mp3-preview/67b39792f278ef6a0b4359695a3bf8a148d8ff65?cid=49789426e6c04428a2befbd3c2d79b02
5099x34vBakWpGkHourFxP,Qué Pena,Maluma,0.635,0.0,0.364,0.102,0.661,0.858,126.15,-6.425,0.336,11,0,5,https://p.scdn.co/mp3-preview/9dfef3adc223b5b0ea6d7dcb0bfba1734b73adb2?cid=49789426e6c04428a2befbd3c2d79b02
1r33iukEx0COYuBzyXPmPP,Hun43rd,A$AP Rocky,0.584,0.0,0.0762,0.444,0.546,0.355,136.335,-9.321,0.355,2,1,4,https://p.scdn.co/mp3-preview/82ef2e28711bfb96c9758d1e15e5e45f09d69bb4?cid=49789426e6c04428a2befbd3c2d79b02
1tm7c4V0kqLiN0XPVnoUcT,Runnin' Thru the 7th with My Woadies,$uicideboy$,0.686,0.000221,0.187,0.0656,0.621,0.187,112.082,-7.243,0.139,11,1,4,https://p.scdn.co/mp3-preview/f5828bc2b3382715a089561f5f4f53a22cb463c9?cid=49789426e6c04428a2befbd3c2d79b02
6AshXllQhobwSXsdpgp41w,Johnny P's Caddy,Benny The Butcher,0.535,0.0,0.455,0.584,0.819,0.581,150.451,-6.792,0.16,8,1,4,https://p.scdn.co/mp3-preview/1dab0ee17a8e081aaa4832ba454fa1bf81cf7459?cid=49789426e6c04428a2befbd3c2d79b02
4KDNRh9Oor80z3XIxdWlui,Bubbly (with Drake & Travis Scott),Young Thug,0.91,0.0,0.257,0.0536,0.585,0.599,129.011,-7.572,0.127,11,0,4,https://p.scdn.co/mp3-preview/774b5baf51480bca077cd03d120f9355a71dd503?cid=49789426e6c04428a2befbd3c2d79b02
0lTH3Dt0GlBQhxFHSnaZ7g,ROCKSTAR P,Baby Keem,0.948,0.0,0.113,0.152,0.573,0.4,100.017,-8.162,0.0833,11,0,4,https://p.scdn.co/mp3-preview/7849d41d1c34dd63b2479b7c390227424848bce3?cid=49789426e6c04428a2befbd3c2d79b02
4HArHoORbKn0ioYA6cDRhz,City Boy Summer,Tory Lanez,0.749,0.0,0.298,0.00346,0.692,0.3,97.982,-5.681,0.208,1,1,4,https://p.scdn.co/mp3-preview/e2985d34cf9b13283752126f41c5f5ff40d6228f?cid=49789426e6c04428a2befbd3c2d79b02
1ZeNNGi93weFVbOHdmTB6F,Beauty In The Madness,Rexx Life Raj,0.441,0.0,0.152,0.0435,0.59,0.532,196.067,-6.443,0.215,5,0,4,https://p.scdn.co/mp3-preview/a8ea439d0f1d9a62a8359530274d20937318a768?cid=49789426e6c04428a2befbd3c2d79b02
6ieWL5CLN9WdC875guWtMe,Lady Of Namek,Tory Lanez,0.676,0.0,0.0476,0.194,0.659,0.595,134.985,-5.123,0.283,11,0,4,https://p.scdn.co/mp3-preview/13ec6bf54c1cb41de7cc78a2a9d8fc7d3402ebec?cid=49789426e6c04428a2befbd3c2d79b02
1TUNcLZZImGkNlviSpQp6H,Head High,Joey Bada$$,0.618,0.0,0.371,0.0969,0.864,0.597,169.978,-3.838,0.19,2,1,4,https://p.scdn.co/mp3-preview/a0f0d353cef64c137fc9edbce1e779ed36065127?cid=49789426e6c04428a2befbd3c2d79b02
6Ab81Bs9fcOwaTYuBsUUpI,Eazy,The Game,0.716,0.0,0.47,0.167,0.551,0.305,82.393,-6.987,0.197,1,1,4,https://p.scdn.co/mp3-preview/312fd678c962a02db3426c54833b8c1123131b66?cid=49789426e6c04428a2befbd3c2d79b02
0cD9TgyPXVoT9sF9wM9RDx,Seet Deh!,Malz Monday,0.822,8.74e-06,0.177,0.342,0.556,0.545,121.967,-9.106,0.183,1,1,4,https://p.scdn.co/mp3-preview/28cb90f16972e431231b3d40a72ae6f79a80ce99?cid=49789426e6c04428a2befbd3c2d79b02
4rZcZXvtzdBbZOwlHSu79i,G.O.A.T. (feat. Ty Dolla $ign & Bella Alubo),The Notorious B.I.G.,0.656,0.0,0.343,0.283,0.594,0.597,66.488,-7.191,0.113,10,0,5,https://p.scdn.co/mp3-preview/68c2a0fb0bb960347e5ae1296971c75f254e1703?cid=49789426e6c04428a2befbd3c2d79b02
6pkDAIRyrKq5NZVfD2Has8,30mgs (feat. Vory),BEAM,0.89,0.000463,0.153,0.0731,0.587,0.642,119.001,-6.771,0.103,7,1,4,https://p.scdn.co/mp3-preview/2b084d7489e362014b775672477cb7a34c914acf?cid=49789426e6c04428a2befbd3c2d79b02
34617Qo6OTu44BEEg2f9uG,Sheikh Talk,Tyga,0.834,0.0,0.0716,0.11,0.574,0.544,96.999,-6.207,0.131,10,0,4,https://p.scdn.co/mp3-preview/50bcf54c5d1271ebfe61e5f4f07c9ecb33cbf07c?cid=49789426e6c04428a2befbd3c2d79b02
3a8GG8o0rgWbgjXBRK0mbh,Know Me,Casper TNG,0.835,0.0,0.0494,0.00946,0.609,0.563,105.981,-7.793,0.134,11,1,4,https://p.scdn.co/mp3-preview/9d13a53e098cf142ede60f463b664769c0a5d485?cid=49789426e6c04428a2befbd3c2d79b02
4bI10uRf1CdqkhiDrloHa6,Ways,Cash Cobain,0.724,0.000276,0.0779,0.294,0.59,0.244,93.016,-8.09,0.163,1,0,4,https://p.scdn.co/mp3-preview/4c96125dcd99f782ee228ce6abc2c9cfdc1e6f21?cid=49789426e6c04428a2befbd3c2d79b02
22SK41KVkiObGaWkJ33L1Y,City Boys,Chow Lee,0.785,0.0,0.298,0.195,0.522,0.289,97.949,-10.023,0.0837,7,1,4,https://p.scdn.co/mp3-preview/c3cca8cb166665eb9aff557a3af2bcf28707e3f4?cid=49789426e6c04428a2befbd3c2d79b02
18tYorcnDWc67WKc7cMzIE,FREAK OF DI WEEK,Cash Cobain,0.389,3.44e-06,0.214,0.0288,0.577,0.359,162.357,-7.932,0.651,7,0,4,https://p.scdn.co/mp3-preview/dbacba5a8ab621e15b3834ac2c757b2757e945a6?cid=49789426e6c04428a2befbd3c2d79b02
6Fe9KMo34eWXf3rxOwVNSi,WASSUP WITH IT!,Chow Lee,0.701,0.0,0.284,0.264,0.415,0.505,76.952,-12.253,0.0966,8,1,4,https://p.scdn.co/mp3-preview/54b365903cd74661fe835692fa5e7679c1b71e11?cid=49789426e6c04428a2befbd3c2d79b02
10pinuboeyV8mpGtS4ehGg,Hurt a Nigga Feelings,Gucci Mane,0.816,4.24e-06,0.193,0.23,0.385,0.168,135.03,-8.879,0.111,6,0,4,https://p.scdn.co/mp3-preview/ec643271914aa8cc653280694511ebf3e11df0b5?cid=49789426e6c04428a2befbd3c2d79b02
788NX6uCNEVuZW8x5BkQqM,Like Dat,Kodak Black,0.849,0.0,0.182,0.0291,0.476,0.482,134.955,-8.455,0.0589,8,1,4,https://p.scdn.co/mp3-preview/1d3e221fd1b29bb0b21239569a440ca26f55c3b4?cid=49789426e6c04428a2befbd3c2d79b02
1m8WpLYXEiNVZchsWEcCSy,Come Through and Chill (feat. J. Cole & Salaam Remi),Miguel,0.461,0.0,0.327,0.158,0.653,0.588,81.628,-8.617,0.197,6,1,1,https://p.scdn.co/mp3-preview/87b0e9f913b83f97ba5618a281f65c35eea9b99f?cid=49789426e6c04428a2befbd3c2d79b02
4A8cWXxKfIL3lAyUDzXbCF,Super Gremlin,Kodak Black,0.825,0.0,0.144,0.00265,0.414,0.106,72.993,-6.634,0.357,2,1,4,https://p.scdn.co/mp3-preview/01f6ee2ac9540d2c3dff7513c6219d8bb04d5002?cid=49789426e6c04428a2befbd3c2d79b02
7ACW7VpgoKmfM1sKo15UhX,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,0.748,0.0,0.355,0.00496,0.713,0.482,75.591,-6.399,0.245,6,1,4,https://p.scdn.co/mp3-preview/b92619a9d094d92dcc215a3534e40b1eb0e3d2dd?cid=49789426e6c04428a2befbd3c2d79b02
2K7b2hTAXej5y014uvwUA6,Anxiety Freestyle,Sleepy Hallow,0.832,5.92e-05,0.733,0.918,0.3,0.535,73.995,-8.982,0.115,4,0,4,https://p.scdn.co/mp3-preview/2ce53ba53b24d3ac6453b98ecf1417614f1c3b53?cid=49789426e6c04428a2befbd3c2d79b02
1SedJ3dLWoCqnPIGeEMUJH,Attachments,Pressa,0.808,0.0,0.13,0.0303,0.562,0.382,160.085,-5.779,0.128,9,0,4,https://p.scdn.co/mp3-preview/1d4ed43d71ec906595658adde013a6833d59c9a6?cid=49789426e6c04428a2befbd3c2d79b02
1P6ZWbU95Y5issu4KXTpwz,thrax,SSGKobe,0.558,0.0,0.151,0.177,0.603,0.518,128.324,-8.663,0.0975,1,0,4,https://p.scdn.co/mp3-preview/b57c6f7eeb7e0306e019f0fa4855cb7a00f92ca5?cid=49789426e6c04428a2befbd3c2d79b02
4xBjsLUSjcx2h7PcRikpQp,OMG (feat. Quavo),Camila Cabello,0.655,0.115,0.0536,0.0295,0.576,0.167,139.953,-6.735,0.132,5,0,4,https://p.scdn.co/mp3-preview/f197464a3ec04a490ef25feacf7d61205ccb9c84?cid=49789426e6c04428a2befbd3c2d79b02
3esaWH2z62yl2daClRTk3U,On the Low (feat. Kodak Black),Shoreline Mafia,0.786,0.0,0.222,0.189,0.701,0.601,145.018,-6.501,0.109,7,0,4,https://p.scdn.co/mp3-preview/acf1564734ff56eb55e7c309a6ab397efd683056?cid=49789426e6c04428a2befbd3c2d79b02
6LVNkUMkEkDxtnCDpHMeN6,Drop Top Lexus,BIGBABYGUCCI,0.9,0.0,0.214,0.0903,0.465,0.209,130.13,-5.582,0.124,2,1,4,https://p.scdn.co/mp3-preview/478747bd0568dd14a5020186b0a7ac85ffb8cf2c?cid=49789426e6c04428a2befbd3c2d79b02
7AVyve7cFYTd51ha5i9kE2,Down Under (feat. Colin Hay),Luude,0.308,0.00103,0.172,0.012,0.861,0.0386,171.966,-4.112,0.277,11,0,4,https://p.scdn.co/mp3-preview/b8ae74c28138fa58cb3c38a217bf368501b1ff86?cid=49789426e6c04428a2befbd3c2d79b02
6P8L0E1m5Ai6SS13N6ulGh,Blurry Eyes (feat. RUNN),Hotel Garuda,0.724,5.96e-05,0.0932,0.0978,0.699,0.565,118.111,-5.566,0.0646,4,0,4,https://p.scdn.co/mp3-preview/76b7b4ed03664cbc67936747fd2fed88c25af7da?cid=49789426e6c04428a2befbd3c2d79b02
0kTQcDTWmeSKp2EOHLK7AY,Caddy,SSGKobe,0.701,0.0,0.103,0.0671,0.489,0.272,135.945,-6.835,0.117,7,1,4,https://p.scdn.co/mp3-preview/87ef8d1784550c02e73e9dcd3c94514d6b0e910d?cid=49789426e6c04428a2befbd3c2d79b02
7AzlLxHn24DxjgQX73F9fU,No Idea,Don Toliver,0.652,0.000579,0.0893,0.524,0.631,0.35,127.998,-5.718,0.165,6,0,4,https://p.scdn.co/mp3-preview/3f83928fb66c8e92a3d5da85d914de54cf20658e?cid=49789426e6c04428a2befbd3c2d79b02
6QeKdjO0YGwHr8m0rwDMSh,My Way,Pascal Junior,0.719,0.00149,0.0323,0.184,0.707,0.571,123.975,-7.322,0.24,1,1,4,https://p.scdn.co/mp3-preview/e0431aceb5425779eff275e7a89ac831ec46fb39?cid=49789426e6c04428a2befbd3c2d79b02
4o0LyB69tylqDG6eTGhmig,Fire for You,Cannons,0.737,0.157,0.0962,0.114,0.678,0.698,102.051,-7.011,0.123,6,0,4,https://p.scdn.co/mp3-preview/af1e71f0072939dd10615dac3f6beebfe06cef52?cid=49789426e6c04428a2befbd3c2d79b02
1yBRKwSEFSmLXLkgCL6uSF,Done,Pascal Junior,0.689,2.61e-06,0.0631,0.373,0.725,0.234,114.007,-6.159,0.107,3,0,4,https://p.scdn.co/mp3-preview/2648d652470698e7fbf8f4c1212e56d7fbdc497c?cid=49789426e6c04428a2befbd3c2d79b02
42GtI0ypMZz9Zclz9ux85u,Gitana,Claydee,0.529,6.82e-06,0.204,0.686,0.439,0.598,179.856,-7.109,0.0934,8,0,4,https://p.scdn.co/mp3-preview/c7065633430232d18999cd87deb3c934f1baa1b5?cid=49789426e6c04428a2befbd3c2d79b02
2INP0vUZOtsi9hfw1UzVO2,Stay,Pascal Junior,0.759,0.000971,0.0914,0.571,0.677,0.369,122.021,-9.532,0.0651,7,0,4,https://p.scdn.co/mp3-preview/c96f494dacaaf61828c2e042c12d8c1a1c882be0?cid=49789426e6c04428a2befbd3c2d79b02
5MYFw4T2gy52pOGBN4EYHS,Stay Fly,Three 6 Mafia,0.789,0.0,0.0331,0.109,0.881,0.647,133.299,-5.758,0.355,11,1,4,https://p.scdn.co/mp3-preview/fc9258cc85e2ac11e1d57e5cd8adc0284958ea3f?cid=49789426e6c04428a2befbd3c2d79b02
5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,Bronski Beat,0.685,0.00918,0.0276,0.288,0.584,0.939,134.546,-10.616,0.124,5,0,4,https://p.scdn.co/mp3-preview/38dc3cec253fb45d57c7f1972aa196eb00d83ee3?cid=49789426e6c04428a2befbd3c2d79b02
7FCDmAel69bzxRkOxbh2dB,hibachi (feat. Kodak Black & 21 Savage),Roddy Ricch,0.681,0.0,0.303,0.0191,0.522,0.219,172.946,-8.74,0.415,5,0,4,https://p.scdn.co/mp3-preview/bda25a9deaed493095ea5aa8459b155132843f90?cid=49789426e6c04428a2befbd3c2d79b02
5yX1jR8VbEygSGnY7dXPBq,Headliner,NSG,0.885,3.66e-06,0.277,0.122,0.604,0.501,104.004,-6.955,0.312,4,0,4,https://p.scdn.co/mp3-preview/e4776a5c456e8b4101fca76205039560aa7721ea?cid=49789426e6c04428a2befbd3c2d79b02
7HXBG0W8gFJwHUh5mVF9tf,Rise,Lost Frequencies,0.689,7.77e-06,0.0387,0.228,0.612,0.461,122.076,-6.014,0.368,6,1,4,https://p.scdn.co/mp3-preview/1a6e94707f59571d52c5f9d23f064d3c4a7f77a7?cid=49789426e6c04428a2befbd3c2d79b02
5a1Cm3iYkS0nWn9fTijOq4,Are You Lonely,Steve Aoki,0.517,0.00046,0.0367,0.0214,0.793,0.176,90.06,-5.851,0.0892,6,0,4,https://p.scdn.co/mp3-preview/9b4c156e22136013fcdb8f513a864e00ffe9b598?cid=49789426e6c04428a2befbd3c2d79b02
2FHC2xTzANdprKYAwehB68,Steppas Freestyle (feat. Sleepy Hallow),Eli Fross,0.861,0.0,0.351,0.503,0.423,0.39,149.139,-6.128,0.124,1,1,4,https://p.scdn.co/mp3-preview/e2456e37f75a36e210d592b2ba410056c6440279?cid=49789426e6c04428a2befbd3c2d79b02
4IBwgoDpNG2p7EouVtFw0E,Venice Venture,Big Wild,0.744,0.698,0.13,0.0954,0.756,0.364,160.981,-7.72,0.893,9,1,4,https://p.scdn.co/mp3-preview/6015c14ffab53e1906dc6fb2600ab079968416a3?cid=49789426e6c04428a2befbd3c2d79b02
6Owc2SuzwO3LW1SAODYK3l,Melody,Sigala,0.63,1.91e-06,0.058,0.0231,0.91,0.525,123.017,-2.681,0.125,10,0,4,https://p.scdn.co/mp3-preview/2b5a2af083d6eedb8fe5c3f6751d252dba53ed65?cid=49789426e6c04428a2befbd3c2d79b02
6UqRGwjwYL0stXbaodTxwo,Seve - Radio Edit,Tez Cadey,0.74,0.00304,0.0456,0.444,0.831,0.448,121.034,-7.321,0.0769,5,1,4,https://p.scdn.co/mp3-preview/c7adbdc0fb4ffbcb8b8e2bf6f5037b58fe6fa36b?cid=49789426e6c04428a2befbd3c2d79b02
3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,0.671,0.000411,0.103,0.515,0.636,0.262,120.966,-8.117,0.172,6,0,4,https://p.scdn.co/mp3-preview/e2646d5bc8c56e4a91582a03c089f8038772aecb?cid=49789426e6c04428a2befbd3c2d79b02
59zbXPD0j7JxsVVm480g3b,Shivers (Dillon Francis Remix) [Main Mix],Ed Sheeran,0.744,1.4e-05,0.0289,0.0646,0.828,0.579,124.029,-5.911,0.0858,2,1,4,https://p.scdn.co/mp3-preview/221f0fb587f29ba14cdd3aaaf9d7d418fac163ea?cid=49789426e6c04428a2befbd3c2d79b02
50nfwKoDiSYg8zOCREWAm5,Shivers,Ed Sheeran,0.788,0.0,0.0856,0.281,0.859,0.822,141.02,-2.724,0.0424,2,1,4,https://p.scdn.co/mp3-preview/08cec59d36ac30ae9ce1e2944f206251859844af?cid=49789426e6c04428a2befbd3c2d79b02
36IonSKbzAkr4BTZUYuaFB,Non Judgmental,A Boogie Wit da Hoodie,0.526,0.0,0.364,0.0584,0.528,0.168,95.093,-6.656,0.101,2,1,4,https://p.scdn.co/mp3-preview/4e5f89cf4bc3a4bafcf05a279f1688f41f188854?cid=49789426e6c04428a2befbd3c2d79b02
7sdRFe7nMpCLSIwVTSgPRg,Lovers Anonymous,Dom Kennedy,0.555,0.0,0.41,0.503,0.583,0.401,107.17,-5.13,0.269,2,1,5,https://p.scdn.co/mp3-preview/c7f9a3d6a2902f4285edbe46f562577a38e13a17?cid=49789426e6c04428a2befbd3c2d79b02
0qLt7pQhm8LDxFgI0YXdlY,Heavenly Father,Isaiah Rashad,0.608,0.0,0.248,0.212,0.676,0.57,80.939,-7.56,0.347,1,1,4,https://p.scdn.co/mp3-preview/f70d43d2290cad9b14c808d5fc356527baeeee74?cid=49789426e6c04428a2befbd3c2d79b02
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,a-ha,0.573,0.00125,0.054,0.018,0.902,0.876,84.412,-7.638,0.0928,6,0,4,https://p.scdn.co/mp3-preview/ed66a8c444c35b2f5029c04ae8e18f69d952c2bb?cid=49789426e6c04428a2befbd3c2d79b02
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,0.692,0.0,0.0317,0.225,0.711,0.875,125.135,-7.498,0.12,0,0,4,https://p.scdn.co/mp3-preview/d69101dbd66295473706112d3edf978b70fc4550?cid=49789426e6c04428a2befbd3c2d79b02
1I8tHoNBFTuoJAlh4hfVVE,Firestone,Kygo,0.704,3.17e-05,0.0428,0.393,0.634,0.411,113.927,-7.374,0.0952,11,0,4,https://p.scdn.co/mp3-preview/fdc52b388511ac852714c41e37ade2cb51178716?cid=49789426e6c04428a2befbd3c2d79b02
1tv6IvWoOilhj0XbBoVVMo,Burn (feat. Big Sean),Meek Mill,0.67,0.0,0.349,0.327,0.895,0.622,111.389,-1.438,0.269,2,1,5,https://p.scdn.co/mp3-preview/ad93d3ce654d6302b6f13b36bae540111dca3bc7?cid=49789426e6c04428a2befbd3c2d79b02
7iWTGGLrsr57Ou23uMsWBN,We On,Ace Hood,0.586,0.0,0.0308,0.0162,0.802,0.149,155.933,-3.566,0.23,0,1,4,https://p.scdn.co/mp3-preview/9d0cc1955937d94ffd999c358939a96747c06e0c?cid=49789426e6c04428a2befbd3c2d79b02
5pjWzUc1tVcewUTdDJd6Ce,San Francisco Street,Sun Rai,0.877,0.132,0.0419,0.224,0.542,0.509,111.474,-9.102,0.0858,2,1,4,https://p.scdn.co/mp3-preview/71c4f73810ca762687dfcdd5c952aafb50c9acff?cid=49789426e6c04428a2befbd3c2d79b02
0uYmQ3X53P03KWj83u5I59,Trust Nobody,Hippie Sabotage,0.356,0.000921,0.145,0.641,0.576,0.444,127.99,-9.825,0.311,2,1,4,https://p.scdn.co/mp3-preview/8e27370af23580277edd4d5853645e1c74ea0e99?cid=49789426e6c04428a2befbd3c2d79b02
2Zy7XVdxyZQB8xp5xbpJdl,way back,Travis Scott,0.396,0.0,0.0488,0.222,0.554,0.17,117.384,-5.048,0.612,0,1,4,https://p.scdn.co/mp3-preview/7e5ffb59a34355a07ee57a8e2efa74f3bffc07d7?cid=49789426e6c04428a2befbd3c2d79b02
51o6ZEmuyDESow4gnsNJ7u,Eye for an Eye,Boslen,0.918,0.000186,0.282,0.699,0.473,0.192,98.896,-8.736,0.106,1,1,4,https://p.scdn.co/mp3-preview/f1ff28df04d891d2e4dbfe8b0fb7e88151025bb7?cid=49789426e6c04428a2befbd3c2d79b02
7xHWNBFm6ObGEQPaUxHuKO,The Greatest (feat. Kendrick Lamar),Sia,0.668,0.000479,0.266,0.0102,0.725,0.729,191.944,-6.127,0.0561,1,1,4,https://p.scdn.co/mp3-preview/873fb7b286131f05434bc7c56899c513f61adb2a?cid=49789426e6c04428a2befbd3c2d79b02
6ABAUBmOyfPtAUU0IpEKJf,The Question,Mac Miller,0.736,0.00367,0.109,0.0555,0.583,0.265,134.99,-6.088,0.124,10,1,4,https://p.scdn.co/mp3-preview/4aa074c2879252e721c6d2413759eaa1457bc453?cid=49789426e6c04428a2befbd3c2d79b02
3M0lSi5WW79CXQamgSBIjx,Swim,Chase Atlantic,0.666,0.0,0.0392,0.27,0.542,0.0771,120.134,-6.429,0.0765,8,1,4,https://p.scdn.co/mp3-preview/e201f50b9d4426569bcc1a46acee0c4d5fa2e91c?cid=49789426e6c04428a2befbd3c2d79b02
2nQo0bcLujzlHyAMmrd1wZ,Your Eyes,Drics,0.744,0.389,0.0681,0.558,0.283,0.131,113.094,-15.412,0.0714,11,0,4,https://p.scdn.co/mp3-preview/6db11e9a71d50bde38349c52460a4b568145338d?cid=49789426e6c04428a2befbd3c2d79b02
33b2wX9d0kxqxhi7lcsC1A,Unica,Ozuna,0.653,0.0,0.0449,0.212,0.859,0.706,174.038,-3.048,0.111,0,1,4,https://p.scdn.co/mp3-preview/d23041c8a3babfc3f07f0af9a28481812bb84df9?cid=49789426e6c04428a2befbd3c2d79b02
7b8aKAUn1BB2k1clevj4aB,Yeah - bonus,Mac Miller,0.511,8.06e-06,0.072,0.139,0.793,0.146,148.082,-5.231,0.205,8,1,4,https://p.scdn.co/mp3-preview/3ad94c7f5d8ba811e070dddaf67621cc9b863ffe?cid=49789426e6c04428a2befbd3c2d79b02
2cEnKRR4dYBB2VA1mjlb1z,Nevada,YoungBoy Never Broke Again,0.777,0.0,0.286,0.397,0.59,0.238,147.978,-8.741,0.169,0,0,4,https://p.scdn.co/mp3-preview/48da3bba48c02d95253544b5799167e3519f1dbf?cid=49789426e6c04428a2befbd3c2d79b02
4t6PoAHfGZ1cV90DiObtWx,Automatic,Jack Harlow,0.964,0.00149,0.0679,0.0426,0.769,0.895,124.013,-3.934,0.0917,11,0,4,https://p.scdn.co/mp3-preview/6915822104b9535d702fafab7d9b83e073a64516?cid=49789426e6c04428a2befbd3c2d79b02
1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,Phil Collins,0.78,0.00269,0.0306,0.736,0.565,0.365,101.967,-7.32,0.063,3,0,4,https://p.scdn.co/mp3-preview/6e86a5698f1165e5ffa7a537e4f19018e0e10eb4?cid=49789426e6c04428a2befbd3c2d79b02
5EPQXIxxry2D99lq31Hdu7,15th and the 1st (feat. YG Hootie),Gucci Mane,0.83,0.0,0.333,0.0362,0.672,0.406,140.081,-4.199,0.106,11,1,4,https://p.scdn.co/mp3-preview/081bb1a3f1ba97460857914ed18def9e09c77e4d?cid=49789426e6c04428a2befbd3c2d79b02
0A2lJqfi04TKDTJYoKBxa9,"Memories Back Then (feat. B.o.B, Kendrick Lamar & Kris Stephens)",T.I.,0.796,0.0,0.0524,0.115,0.504,0.221,130.01,-10.989,0.136,2,0,4,https://p.scdn.co/mp3-preview/6750325eab56f0fc1a10b00be42c6edb98acaee4?cid=49789426e6c04428a2befbd3c2d79b02
7ohROa13QK43JBRqfCmz4P,What Happened To Virgil (feat. Gunna),Lil Durk,0.795,2e-06,0.204,0.067,0.526,0.194,140.037,-9.086,0.134,6,0,4,https://p.scdn.co/mp3-preview/25dfe3fafacce07b278e38db3036c4922dabcce9?cid=49789426e6c04428a2befbd3c2d79b02
55uvoAKSRcZZmoKU853yd1,Stay Closer,ZHU,0.688,0.194,0.0366,0.00139,0.649,0.237,125.012,-8.836,0.0872,2,1,4,https://p.scdn.co/mp3-preview/06f0af006dcfc06cb431ee099552dc7c970f9422?cid=49789426e6c04428a2befbd3c2d79b02
